phi_1 (rad);phi_2 (rad);phi_3 (rad);phi_4 (rad);phi_5 (rad);phi_6 (rad);phi_7 (rad);phi_8 (rad);t (min);Temperature (degC), Point: 53;Temperature (degC), Point: 74;Temperature (degC), Point: 77;Temperature (degC), Point: 78;Temperature (degC), Point: 81;Temperature (degC), Point: 102;X-coordinate (m), Point: 53;X-coordinate (m), Point: 74;X-coordinate (m), Point: 77;X-coordinate (m), Point: 78;X-coordinate (m), Point: 81;X-coordinate (m), Point: 102;Y-coordinate (m), Point: 53;Y-coordinate (m), Point: 74;Y-coordinate (m), Point: 77;Y-coordinate (m), Point: 78;Y-coordinate (m), Point: 81;Y-coordinate (m), Point: 102;Z-coordinate (m), Point: 53;Z-coordinate (m), Point: 74;Z-coordinate (m), Point: 77;Z-coordinate (m), Point: 78;Z-coordinate (m), Point: 81;Z-coordinate (m), Point: 102
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;42.637;42.638;46.052;44.633;42.637;42.637;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.10000;42.638;42.639;46.061;44.641;42.639;42.638;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.20000;42.639;42.641;46.068;44.646;42.640;42.640;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.30000;42.641;42.643;46.073;44.650;42.642;42.642;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.40000;42.643;42.645;46.077;44.654;42.644;42.644;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.50000;42.645;42.647;46.080;44.656;42.646;42.646;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.60000;42.647;42.649;46.083;44.659;42.648;42.648;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.70000;42.649;42.650;46.086;44.661;42.650;42.649;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.80000;42.651;42.652;46.088;44.662;42.651;42.651;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.90000;42.652;42.654;46.091;44.664;42.653;42.653;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;10.000;42.654;42.655;46.093;44.666;42.654;42.654;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;50.000;10.000;15.000;20.000;25.000;30.000;35.000;0.0000;40.003;39.776;39.809;39.483;39.407;39.255;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;50.000;10.000;15.000;20.000;25.000;30.000;35.000;0.10000;40.003;39.776;39.810;39.484;39.408;39.256;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;50.000;10.000;15.000;20.000;25.000;30.000;35.000;0.20000;40.004;39.777;39.811;39.485;39.408;39.256;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;50.000;10.000;15.000;20.000;25.000;30.000;35.000;0.30000;40.005;39.777;39.811;39.485;39.409;39.256;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;50.000;10.000;15.000;20.000;25.000;30.000;35.000;0.40000;40.006;39.778;39.812;39.486;39.410;39.257;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;50.000;10.000;15.000;20.000;25.000;30.000;35.000;0.50000;40.007;39.779;39.813;39.486;39.410;39.257;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;50.000;10.000;15.000;20.000;25.000;30.000;35.000;0.60000;40.007;39.779;39.813;39.487;39.411;39.258;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;50.000;10.000;15.000;20.000;25.000;30.000;35.000;0.70000;40.008;39.780;39.814;39.487;39.411;39.258;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;50.000;10.000;15.000;20.000;25.000;30.000;35.000;0.80000;40.009;39.781;39.815;39.488;39.412;39.259;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;50.000;10.000;15.000;20.000;25.000;30.000;35.000;0.90000;40.010;39.781;39.815;39.488;39.412;39.259;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;50.000;10.000;15.000;20.000;25.000;30.000;35.000;10.000;40.010;39.782;39.816;39.489;39.413;39.259;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;10.000;20.000;30.000;40.000;50.000;60.000;70.000;0.0000;37.717;37.693;37.707;37.762;37.914;37.809;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;10.000;20.000;30.000;40.000;50.000;60.000;70.000;0.10000;37.717;37.693;37.708;37.762;37.914;37.810;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;10.000;20.000;30.000;40.000;50.000;60.000;70.000;0.20000;37.717;37.694;37.709;37.763;37.915;37.810;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;10.000;20.000;30.000;40.000;50.000;60.000;70.000;0.30000;37.717;37.694;37.709;37.763;37.915;37.811;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;10.000;20.000;30.000;40.000;50.000;60.000;70.000;0.40000;37.718;37.694;37.710;37.764;37.916;37.812;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;10.000;20.000;30.000;40.000;50.000;60.000;70.000;0.50000;37.718;37.695;37.710;37.764;37.917;37.812;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
